ID,Name,Age,OVA,Nationality,Club,BP,Team & Contract,Height,Weight,foot,Joined,Contract,Attacking,Heading Accuracy,Short Passing,Skill,Movement,Acceleration,Shot Power,Jumping,Stamina,Strength
247851,Bruno Guimarães,22,78,Brazil,Olympique Lyonnais,CM,Olympique Lyonnais 2020 ~ 2024,"6'0""",172lbs,Right,"Jan 30, 2020",2020 ~ 2024,339,64,83,374,359,70,71,61,82,70
248069,Javi Navarro,23,66,Spain,Albacete BP,RM,"Albacete BP Jun 30, 2021 On Loan","6'0""",152lbs,Right,"Jun 7, 2018","Jun 30, 2021 On Loan",277,41,62,295,345,74,55,51,56,54
248386,Gustavo Assunção,20,74,Brazil,Famalicão,CDM,Famalicão 2019 ~ 2024,"5'10""",150lbs,Right,"Jul 1, 2019",2019 ~ 2024,286,54,72,337,362,68,70,70,90,63
248550,Dani Vivian,20,65,Spain,CD Mirandés,CB,"CD Mirandés Jun 30, 2021 On Loan","6'0""",183lbs,Right,"Jul 1, 2019","Jun 30, 2021 On Loan",243,68,53,211,305,53,46,79,53,70
248572,Pedro Brazão,17,62,Portugal,FC Lausanne-Sport,CAM,"FC Lausanne-Sport Jun 30, 2021 On Loan","5'8""",137lbs,Left,"Apr 20, 2019","Jun 30, 2021 On Loan",241,41,56,315,380,74,64,57,52,38
250818,Anderson Oliveira,22,68,Brazil,Famalicão,ST,Famalicão 2017 ~ 2024,"6'1""",172lbs,Left,"Jul 1, 2017",2017 ~ 2024,318,62,61,298,331,72,75,62,75,72
251182,Iago,23,75,Brazil,FC Augsburg,LB,FC Augsburg 2019 ~ 2024,"5'11""",150lbs,Left,"Jul 1, 2019",2019 ~ 2024,305,68,72,312,368,75,63,65,76,69
251217,Jean Lucas,22,72,Brazil,Olympique Lyonnais,CAM,Olympique Lyonnais 2019 ~ 2024,"5'11""",172lbs,Right,"Jun 25, 2019",2019 ~ 2024,302,61,78,333,348,69,77,58,71,73
251438,Nuno Santos,21,69,Portugal,Boavista FC,CAM,"Boavista FC Jun 30, 2021 On Loan","5'5""",128lbs,Right,"Jul 1, 2017","Jun 30, 2021 On Loan",290,52,74,329,374,79,72,59,68,63
251450,Henrique Gomes,24,72,Portugal,Gil Vicente FC,CB,Gil Vicente FC 2019 ~ 2022,"6'1""",172lbs,Left,"Jul 1, 2019",2019 ~ 2022,254,69,58,238,313,63,26,67,84,73
251469,Pedro Amaral,22,70,Portugal,Rio Ave FC,LB,Rio Ave FC 2019 ~ 2024,"5'10""",159lbs,Left,"Jul 1, 2019",2019 ~ 2024,243,59,60,293,345,72,73,56,70,62
251503,Mateus Pasinato,28,71,Brazil,Moreirense FC,GK,Moreirense FC 2020 ~ 2023,"6'4""",190lbs,Right,"Jul 31, 2020",2020 ~ 2023,63,13,21,73,160,28,53,33,24,60
251530,Nuno Tavares,20,72,Portugal,SL Benfica,LWB,SL Benfica 2018 ~ 2024,"6'0""",168lbs,Left,"Jul 1, 2018",2018 ~ 2024,275,54,64,322,382,86,79,58,66,76
251540,Patrick,21,59,Brazil,FC Sion,ST,FC Sion 2019 ~ 2024,"5'10""",170lbs,Right,"Jul 3, 2019",2019 ~ 2024,255,55,52,256,353,71,62,65,61,65
251566,Gabriel Martinelli,19,74,Brazil,Arsenal,LW,Arsenal 2019 ~ 2023,"5'11""",152lbs,Right,"Jul 2, 2019",2019 ~ 2023,336,68,67,315,408,87,68,43,76,61
251573,Renan Lodi,22,81,Brazil,Atlético Madrid,LB,Atlético Madrid 2019 ~ 2025,"5'8""",150lbs,Left,"Jul 7, 2019",2019 ~ 2025,348,68,76,375,413,85,76,76,84,69
251610,Manu Justo,24,62,Spain,RC Celta,RM,"RC Celta Jun 30, 2021 On Loan","5'9""",170lbs,Right,"Jul 9, 2019","Jun 30, 2021 On Loan",283,45,63,289,311,67,65,50,63,61
251615,Francisco Moura,20,67,Portugal,SC Braga,LB,SC Braga 2017 ~ 2023,"5'11""",146lbs,Left,"Jul 1, 2017",2017 ~ 2023,246,52,58,292,356,74,58,60,64,59
251616,David Carmo,20,71,Portugal,SC Braga,CB,SC Braga 2019 ~ 2023,"6'5""",196lbs,Left,"Jul 1, 2019",2019 ~ 2023,210,72,58,181,198,32,42,32,52,91
251669,Rui Pires,22,63,Portugal,ESTAC Troyes,CDM,ESTAC Troyes 2019 ~ 2022,"6'0""",157lbs,Right,"Jul 9, 2019",2019 ~ 2022,241,56,71,292,328,64,66,61,68,76
251775,Paulinho,23,67,Brazil,Boavista FC,RM,Boavista FC 2019 ~ 2022,"5'8""",152lbs,Right,"Jul 1, 2019",2019 ~ 2022,279,43,67,328,373,77,70,57,72,47
251847,Paulinho,25,66,Brazil,FC Midtjylland,LB,FC Midtjylland 2019 ~ 2024,"5'10""",157lbs,Left,"Jul 1, 2019",2019 ~ 2024,298,55,63,286,372,81,66,63,75,58
251854,Pedri,17,72,Spain,FC Barcelona,CAM,FC Barcelona 2020 ~ 2022,"5'9""",134lbs,Right,"Aug 4, 2020",2020 ~ 2022,293,49,75,340,398,86,61,67,58,44
251892,Beto,22,63,Portugal,Portimonense SC,ST,Portimonense SC 2019 ~ 2023,"6'4""",194lbs,Right,"Jul 1, 2019",2019 ~ 2023,283,64,52,251,241,55,70,58,57,85
251894,Show,21,64,Angola,Boavista FC,CDM,"Boavista FC Jun 30, 2021 On Loan","5'11""",161lbs,Right,"Jul 16, 2019","Jun 30, 2021 On Loan",253,49,68,299,326,64,52,72,64,66
251934,Luiz Henrique,23,66,Brazil,Moreirense FC,RM,Moreirense FC 2019 ~ 2024,"5'7""",141lbs,Right,"Jul 1, 2019",2019 ~ 2024,267,47,64,310,360,72,71,51,68,46
251990,Luquinhas,19,63,Brazil,Portimonense SC,RM,Portimonense SC 2019 ~ 2024,"5'6""",143lbs,Right,"Jul 1, 2019",2019 ~ 2024,267,30,63,306,395,79,59,53,53,38
251995,João Gonçalves,19,63,Portugal,Boavista FC,GK,Boavista FC 2018 ~ 2021,"6'2""",161lbs,Right,"Jul 1, 2018",2018 ~ 2021,54,13,18,55,169,28,43,45,20,54
252033,Tomás Esteves,17,64,Portugal,FC Porto,RWB,FC Porto 2019 ~ 2021,"5'11""",159lbs,Right,"Jul 1, 2019",2019 ~ 2021,249,52,63,250,332,70,29,57,64,68
252037,Fábio Silva,17,69,Portugal,Wolverhampton Wanderers,ST,Wolverhampton Wanderers 2020 ~ 2025,"6'1""",165lbs,Right,"Sep 5, 2020",2020 ~ 2025,289,62,46,266,363,76,72,72,58,70
252038,Romário Baró,20,73,Portugal,FC Porto,CAM,FC Porto 2016 ~ 2023,"5'11""",146lbs,Right,"Jul 1, 2016",2016 ~ 2023,313,44,75,344,371,76,72,57,64,60
252042,João Pedro,18,69,Brazil,Watford,ST,Watford 2020 ~ 2025,"6'0""",154lbs,Right,"Jan 1, 2020",2020 ~ 2025,319,70,62,289,368,82,68,53,70,62
252084,Marcos André,23,69,Brazil,Real Valladolid CF,ST,Real Valladolid CF 2019 ~ 2023,"6'0""",172lbs,Right,"Jul 23, 2019",2019 ~ 2023,309,68,63,273,346,72,76,76,58,72
252086,Son,26,71,Spain,Levante UD,RB,Levante UD 2020 ~ 2024,"5'10""",159lbs,Right,"Aug 4, 2020",2020 ~ 2024,281,63,67,289,352,75,44,64,79,65
252095,Riccieli,21,69,Brazil,Famalicão,CB,Famalicão 2019 ~ 2024,"6'0""",176lbs,Right,"Jul 23, 2019",2019 ~ 2024,239,64,57,218,271,55,55,89,71,74
252139,Filipe Soares,21,69,Portugal,Moreirense FC,CAM,Moreirense FC 2019 ~ 2024,"5'11""",159lbs,Right,"Jul 24, 2019",2019 ~ 2024,302,51,72,337,340,67,77,56,73,65
252144,Eduardo Quaresma,18,72,Portugal,Sporting CP,CB,Sporting CP 2019 ~ 2025,"6'1""",168lbs,Right,"Jul 1, 2019",2019 ~ 2025,224,68,66,231,287,55,44,80,41,75
252145,Nuno Mendes,18,72,Portugal,Sporting CP,LB,Sporting CP 2019 ~ 2025,"5'9""",154lbs,Left,"Jul 1, 2019",2019 ~ 2025,276,67,64,270,402,87,40,65,73,48
252150,Patrick William,23,71,Brazil,Famalicão,CB,Famalicão 2019 ~ 2024,"6'1""",181lbs,Right,"Jul 25, 2019",2019 ~ 2024,307,67,66,304,282,55,84,87,73,77
252195,João Neto,17,60,Brazil,Famalicão,CAM,Famalicão 2019 ~ 2022,"5'9""",141lbs,Right,"Jul 26, 2019",2019 ~ 2022,227,30,63,288,313,69,58,52,45,40
252282,Breno,20,63,Portugal,Boavista FC,LB,Boavista FC 2018 ~ 2022,"5'10""",148lbs,Left,"Jul 1, 2018",2018 ~ 2022,216,48,52,231,342,72,31,56,65,58
252310,Miguel Reisinho,21,60,Portugal,Boavista FC,CM,Boavista FC 2019 ~ 2022,"6'0""",172lbs,Right,"Sep 2, 2019",2019 ~ 2022,273,51,69,298,298,60,59,58,62,61
252327,Manu Sánchez,19,70,Spain,Atlético Madrid,LWB,Atlético Madrid 2019 ~ 2025,"5'10""",154lbs,Left,"Jul 1, 2019",2019 ~ 2025,261,56,65,273,336,70,43,62,73,54
252339,Tiago Djaló,20,68,Portugal,LOSC Lille,CB,LOSC Lille 2019 ~ 2024,"6'3""",181lbs,Right,"Aug 1, 2019",2019 ~ 2024,248,63,66,263,317,64,53,66,58,79
252391,Rúben Fonseca,20,61,Portugal,CD Tondela,ST,CD Tondela 2019 ~ 2023,"6'2""",181lbs,Right,"Jul 1, 2019",2019 ~ 2023,266,69,52,214,290,62,62,61,68,68
252470,Matchoi Djaló,17,61,Portugal,FC Paços de Ferreira,RM,FC Paços de Ferreira 2019 ~ 2022,"5'9""",150lbs,Right,"Jul 1, 2019",2019 ~ 2022,265,39,59,293,378,86,59,56,51,43
252590,Fer Niño,19,65,Spain,Villarreal CF,ST,Villarreal CF 2019 ~ 2023,"6'3""",172lbs,Right,"Jul 1, 2019",2019 ~ 2023,313,74,70,258,309,65,62,70,60,70
252827,João Pedro,23,63,Portugal,FC Paços de Ferreira,ST,FC Paços de Ferreira 2020 ~ 2023,"6'1""",172lbs,Right,"Aug 20, 2020",2020 ~ 2023,299,68,53,256,308,73,60,61,60,72
252830,Bruno Duarte,24,68,Brazil,Vitória Guimarães,ST,Vitória Guimarães 2019 ~ 2023,"6'0""",176lbs,Right,"Aug 15, 2019",2019 ~ 2023,331,68,66,287,342,69,63,59,63,65
252922,Tòfol Montiel,20,62,Spain,Fiorentina,CAM,Fiorentina 2019 ~ 2023,"5'10""",141lbs,Left,"Jul 1, 2019",2019 ~ 2023,260,40,62,302,330,66,66,60,50,48
252956,Jonathan,22,69,Brazil,UD Las Palmas,LB,"UD Las Palmas Jun 30, 2021 On Loan","5'8""",152lbs,Left,"Aug 20, 2019","Jun 30, 2021 On Loan",256,60,63,267,331,68,57,64,66,46
253004,Ansu Fati,17,76,Spain,FC Barcelona,LW,FC Barcelona 2018 ~ 2022,"5'10""",146lbs,Right,"Jul 1, 2018",2018 ~ 2022,333,58,72,334,417,89,67,73,64,48
253123,Leandro Fernandes,19,60,Netherlands,Fortuna Sittard,CAM,"Fortuna Sittard Jun 30, 2020 On Loan","5'9""",163lbs,Right,"Jul 1, 2018","Jun 30, 2020 On Loan",276,56,62,309,321,69,68,62,54,57
253146,Kaique Rocha,19,60,Brazil,Sampdoria,CB,Sampdoria 2019 ~ 2024,"6'5""",198lbs,Right,"Sep 2, 2019",2019 ~ 2024,214,57,37,210,265,60,35,64,64,86
253378,Tomás Ribeiro,21,69,Portugal,Os Belenenses,CB,Os Belenenses 2019 ~ 2023,"6'1""",170lbs,Left,"Jul 1, 2019",2019 ~ 2023,210,68,60,203,315,61,66,77,73,72
253416,Raúl García,19,64,Spain,Real Betis,ST,Real Betis 2018 ~ 2021,"6'3""",152lbs,Right,"Jul 1, 2018",2018 ~ 2021,271,64,55,250,295,69,67,58,46,67
253735,Antoñín,20,68,Spain,Granada CF,ST,Granada CF 2020 ~ 2024,"6'0""",157lbs,Right,"Feb 24, 2020",2020 ~ 2024,322,65,66,275,354,77,67,60,60,58
254225,Anderson Oliveira,21,63,Brazil,Portimonense SC,RM,Portimonense SC 2019 ~ 2023,"5'7""",141lbs,Right,"Sep 2, 2019",2019 ~ 2023,268,38,53,269,355,74,65,47,50,34
254308,Dani Martín,23,63,Spain,UD Las Palmas,LB,UD Las Palmas 2019 ~ 2024,"5'9""",143lbs,Left,"Jan 1, 2019",2019 ~ 2024,254,55,57,250,365,81,61,68,65,36
254544,Reinier,18,71,Brazil,Borussia Dortmund,CAM,"Borussia Dortmund Jun 30, 2022 On Loan","6'1""",159lbs,Right,"Jan 20, 2020","Jun 30, 2022 On Loan",322,59,67,335,379,84,72,54,69,67
254785,Álex Cruz,20,60,Spain,CD Tenerife,RB,CD Tenerife 2019 ~ 2022,"5'5""",143lbs,Right,"Aug 1, 2019",2019 ~ 2022,269,56,70,285,371,78,65,64,61,41
254824,Pedro Mendes,20,71,Portugal,UD Almería,ST,"UD Almería Jun 30, 2021 On Loan","6'2""",185lbs,Right,"Jul 23, 2017","Jun 30, 2021 On Loan",329,70,64,308,348,68,77,74,65,79
254894,Leonardo,23,70,Brazil,Urawa Red Diamonds,ST,Urawa Red Diamonds 2020 ~ 2023,"5'11""",170lbs,Right,"Jan 4, 2020",2020 ~ 2023,325,69,64,290,336,68,71,69,52,69
254896,Adriano Castanheira,27,66,Portugal,FC Paços de Ferreira,RW,FC Paços de Ferreira 2020 ~ 2022,"5'10""",146lbs,Left,"Jan 1, 2020",2020 ~ 2022,291,47,66,316,371,75,70,58,59,56
255268,Javi Martínez,20,61,Spain,CA Osasuna,ST,CA Osasuna 2017 ~ 2022,"5'11""",163lbs,Right,"Jul 1, 2017",2017 ~ 2022,264,58,55,260,331,69,62,69,68,59
255472,Pedrinho,22,75,Brazil,SL Benfica,CAM,SL Benfica 2020 ~ 2025,"5'8""",143lbs,Left,"Mar 11, 2020",2020 ~ 2025,332,60,74,368,410,86,74,58,71,57
255475,Antony,20,78,Brazil,Ajax,CAM,Ajax 2020 ~ 2025,"5'8""",139lbs,Left,"Jul 1, 2020",2020 ~ 2025,316,45,73,379,432,92,69,57,77,54
255524,Danny Henriques,22,62,Portugal,Os Belenenses,CB,Os Belenenses 2018 ~ 2021,"6'1""",179lbs,Left,"Jul 1, 2018",2018 ~ 2021,207,57,61,184,263,55,37,70,59,66
255528,Camilo,21,61,Brazil,Olympique Lyonnais,CAM,Olympique Lyonnais 2020 ~ 2024,"5'10""",159lbs,Right,"Jan 30, 2020",2020 ~ 2024,265,53,69,291,325,68,63,58,53,67
256044,Pedro Amador,21,63,Portugal,Moreirense FC,LB,Moreirense FC 2020 ~ 2024,"5'11""",154lbs,Left,"Aug 15, 2020",2020 ~ 2024,252,49,60,303,339,69,56,56,58,56
256058,Pablo Pérez,18,61,Spain,Sevilla FC,LB,Sevilla FC 2019 ~ 2021,"5'7""",143lbs,Left,"Jul 1, 2019",2019 ~ 2021,226,53,49,226,332,66,38,52,66,58
256097,Javi López,18,61,Spain,Deportivo Alavés,LB,Deportivo Alavés 2019 ~ 2021,"6'0""",165lbs,Left,"Jul 1, 2019",2019 ~ 2021,208,52,52,183,317,71,23,56,64,58
256125,Leandro Silva,21,64,Brazil,Rio Ave FC,CAM,Rio Ave FC 2018 ~ 2024,"5'9""",148lbs,Left,"Jul 1, 2018",2018 ~ 2024,286,44,60,317,353,74,68,43,58,43
256343,Robson Bambu,22,72,Brazil,OGC Nice,CB,OGC Nice 2020 ~ 2025,"6'1""",152lbs,Right,"Jul 1, 2020",2020 ~ 2025,289,72,68,294,345,69,57,75,62,69
256404,Jorge Silva,21,64,Portugal,Lazio,CB,Lazio 2017 ~ 2022,"6'0""",165lbs,Right,"Aug 31, 2017",2017 ~ 2022,219,65,56,216,287,55,55,75,55,54
256449,Christian Marques,17,58,Switzerland,Wolverhampton Wanderers,CB,Wolverhampton Wanderers 2020 ~ 2023,"6'2""",165lbs,Right,"Mar 11, 2020",2020 ~ 2023,219,51,54,229,256,53,41,68,65,64
256516,Nico Williams,17,64,Spain,Athletic Club de Bilbao,ST,Athletic Club de Bilbao 2020 ~ 2021,"5'11""",148lbs,Left,"Jul 1, 2020",2020 ~ 2021,310,70,59,295,338,77,65,65,53,60
256612,Evanilson,20,73,Brazil,FC Porto,ST,FC Porto 2020 ~ 2025,"6'4""",192lbs,Right,"Sep 11, 2020",2020 ~ 2025,327,75,72,286,329,73,75,64,68,63
256632,Luis Henrique,18,67,Brazil,Olympique de Marseille,ST,Olympique de Marseille 2020 ~ 2025,"5'11""",163lbs,Right,"Sep 25, 2020",2020 ~ 2025,304,60,61,283,352,85,67,43,65,69
256732,Famana Quizera,18,62,Portugal,Borussia Mönchengladbach,CAM,Borussia Mönchengladbach 2020 ~ 2021,"5'7""",143lbs,Right,"May 26, 2020",2020 ~ 2021,271,45,64,316,337,64,60,60,54,35
256883,Milson,20,65,Angola,Clube Sport Marítimo,RM,Clube Sport Marítimo 2020 ~ 2024,"5'9""",134lbs,Right,"Aug 13, 2020",2020 ~ 2024,264,39,58,305,368,83,59,50,53,50
256893,Jefferson,20,61,Brazil,Clube Sport Marítimo,ST,Clube Sport Marítimo 2019 ~ 2024,"6'3""",194lbs,Right,"Jan 1, 2019",2019 ~ 2024,270,71,49,224,255,55,62,48,59,81
256903,Gonçalo Ramos,19,66,Portugal,SL Benfica,ST,SL Benfica 2019 ~ 2024,"6'0""",170lbs,Right,"Jan 13, 2019",2019 ~ 2024,295,58,61,284,375,79,67,59,66,59
256958,Fábio Vieira,20,66,Portugal,FC Porto,CAM,FC Porto 2019 ~ 2022,"5'9""",139lbs,Left,"Jul 1, 2019",2019 ~ 2022,290,43,73,333,337,69,69,45,54,43
257073,Tiago Tomás,18,66,Portugal,Sporting CP,ST,Sporting CP 2019 ~ 2025,"5'11""",161lbs,Right,"Jul 1, 2019",2019 ~ 2025,292,63,58,240,336,73,70,63,54,71
257079,Jabez Makanda,18,60,Angola,Eintracht Frankfurt,ST,Eintracht Frankfurt 2020 ~ 2021,"6'1""",176lbs,Right,"Jul 1, 2020",2020 ~ 2021,285,59,56,271,322,69,63,63,53,64
257160,Lucas Felippe,20,63,Brazil,Hellas Verona,CAM,Hellas Verona 2019 ~ 2022,"5'10""",154lbs,Left,"Jul 1, 2019",2019 ~ 2022,273,51,70,301,337,66,68,51,54,53
257188,Erik,19,64,Brazil,Al Ain FC,LM,Al Ain FC 2020 ~ 2023,"5'8""",157lbs,Left,"Jul 15, 2020",2020 ~ 2023,249,41,57,326,387,89,59,50,64,46
257703,Pedro Henrique,23,66,Brazil,Farense,ST,Farense 2020 ~ 2023,"6'3""",176lbs,Right,"Aug 1, 2020",2020 ~ 2023,293,74,58,234,273,55,67,58,61,78
258130,Jhonata Robert,20,63,Brazil,Famalicão,RM,Famalicão 2020 ~ 2022,"5'10""",157lbs,Right,"Aug 1, 2020",2020 ~ 2022,277,41,59,277,341,73,58,40,55,56
258139,Raúl Moro,17,60,Spain,Lazio,CAM,Lazio 2020 ~ 2022,"5'6""",132lbs,Right,"Jun 10, 2020",2020 ~ 2022,240,31,57,271,343,71,53,44,47,30
258271,Miguel Baeza,20,63,Spain,RC Celta,CAM,RC Celta 2020 ~ 2025,"5'10""",148lbs,Left,"Aug 15, 2020",2020 ~ 2025,263,36,72,302,305,59,51,62,54,48
258306,Jean Patric,23,67,Brazil,Santa Clara,LW,Santa Clara 2020 ~ 2022,"5'9""",148lbs,Right,"Aug 13, 2020",2020 ~ 2022,298,49,61,286,371,86,68,46,54,44
258350,Lucas Silva,22,69,Brazil,FC Paços de Ferreira,RW,FC Paços de Ferreira 2020 ~ 2023,"5'9""",146lbs,Right,"Aug 17, 2020",2020 ~ 2023,306,44,62,302,369,86,74,44,55,51
258358,João Victor,21,67,Brazil,CD Nacional,CAM,CD Nacional 2019 ~ 2022,"5'10""",161lbs,Right,"Jan 1, 2019",2019 ~ 2022,283,46,64,289,382,86,63,49,47,50
258359,Martín Calderón,21,60,Spain,FC Paços de Ferreira,CM,FC Paços de Ferreira 2020 ~ 2024,"6'0""",170lbs,Right,"Aug 19, 2020",2020 ~ 2024,250,51,68,285,292,64,71,59,57,61
258534,Diego Conde,21,63,Spain,CD Leganés,GK,"CD Leganés Jun 30, 2021 On Loan","6'2""",181lbs,Right,"Aug 28, 2020","Jun 30, 2021 On Loan",74,14,21,100,241,44,46,62,31,60
258602,Jon Morcillo,21,69,Spain,Athletic Club de Bilbao,LM,Athletic Club de Bilbao 2016 ~ 2023,"6'0""",159lbs,Left,"Jul 1, 2016",2016 ~ 2023,323,63,70,336,369,79,76,67,64,63
258698,Afonso Sousa,20,64,Portugal,Os Belenenses,RM,Os Belenenses 2020 ~ 2024,"5'9""",143lbs,Right,"Sep 8, 2020",2020 ~ 2024,257,47,66,298,327,66,67,46,61,47
258889,Nathan,18,63,Brazil,Boavista FC,RB,Boavista FC 2020 ~ 2024,"6'0""",157lbs,Right,"Oct 1, 2020",2020 ~ 2024,241,43,58,269,344,75,41,53,50,54
259054,Tiago Morais,16,61,Portugal,Boavista FC,ST,Boavista FC 2020 ~ 2024,"5'9""",132lbs,Right,"Jul 1, 2020",2020 ~ 2024,295,58,59,269,358,75,65,61,56,46
259075,Yan Couto,18,64,Brazil,Girona FC,RWB,Girona FC 2020 ~ 2025,"5'6""",137lbs,Right,"Jul 1, 2020",2020 ~ 2025,260,49,60,283,371,82,57,65,71,44
