Name,season,market_val,ID
Gonçalo Cardoso,2019,700000,245226
Samu,2019,550000,223302
Jubal,2019,600000,217565
Filipe Soares,2019,4000000,252139
Luiz Henrique,2019,250000,251934
Steven Vitória,2019,100000,192528
Abdu Conté,2019,1500000,247180
Mateus Pasinato,2019,1000000,251503
Chiquinho,2019,6000000,243686
Neto,2019,175000,194404
Lucas Silva,2019,300000,209749
Ivanildo Fernandes,2019,1000000,244963
Filipe Ferreira,2019,600000,215665
Manu Sánchez,2019,200000,252327
Philipe Sampaio,2019,600000,224376
Bruno Wilson,2019,1000000,236924
João Vigário,2019,400000,229147
João Mendes,2019,150000,244416
Pepelu,2019,2500000,230786
Rúben Fonseca,2019,200000,252391
Joãozinho,2019,200000,203627
Patrick,2019,250000,208114
João Mendes,2019,150000,244416
Juan Delgado,2019,1500000,221611
João Mendes,2019,150000,244416
Jorge Fernandes,2019,3000000,242359
Rafael Ramos,2019,800000,224891
João Afonso,2019,500000,220693
Carlos Júnior,2019,3500000,219686
Ricardinho,2019,275000,224115
Lincoln,2019,2000000,233585
Rodolfo Cardoso,2019,100000,243610
Serginho,2019,25000,225478
Rodolfo Cardoso,2019,100000,243610
Ricardinho,2019,275000,224115
Rui Silva,2019,200000,210385
Rúben Macedo,2019,300000,246834
Amilton,2019,900000,229321
Luquinhas,2019,3500000,244186
Rodrigo,2019,1500000,198329
Amilton,2019,900000,229321
Mama Baldé,2019,4000000,237960
Lucas Fernandes,2019,2000000,232253
Anderson Oliveira,2019,700000,250818
Rômulo,2019,300000,193839
Leonardo,2019,275000,194135
Lucas Fernandes,2019,2000000,232253
André Micael,2019,125000,205512
Hélder Ferreira,2019,1500000,239446
Murilo,2019,200000,225696
Jorge Silva,2019,300000,256404
Matchoi Djaló,2019,400000,252470
Pedro Marques,2019,200000,236673
Pedro Marques,2019,200000,236673
Pedro Gonçalves,2019,25000000,240950
Rúben Lameiras,2019,2000000,225363
Gustavo Assunção,2019,7000000,248386
Riccieli,2019,1500000,252095
Patrick William,2019,1200000,252150
Fábio Martins,2019,9000000,224394
Roderick Miranda,2019,1500000,193143
Diogo Gonçalves,2019,8000000,231390
Fabinho,2019,350000,209499
Luís Rocha,2019,50000,212451
Ivo Pinto,2019,800000,197860
Víctor García,2019,200000,226087
Rodrigão,2019,1500000,176761
Lourency,2019,900000,234376
João Afonso,2019,400000,220693
Bruno,2019,75000,184120
Fernando Fonseca,2019,1500000,238507
Henrique Gomes,2019,400000,251450
Ygor Nogueira,2019,700000,225386
Dyego Sousa,2019,1500000,224116
Gedson Fernandes,2019,12500000,234568
André Pereira,2019,700000,241720
Bruno Costa,2019,2500000,244960
André Pereira,2019,700000,241720
Pedro Mendes,2019,500000,200677
Eduardo Quaresma,2019,5000000,252144
Bruno Fernandes,2019,90000000,212198
Jesé,2019,1500000,202515
Fernando,2019,2500000,184134
Bruno Wilson,2019,1000000,236924
Abel Ruiz,2019,7000000,239250
David Carmo,2019,8500000,251616
Pedro Amador,2019,800000,256044
Ahmed Hassan,2019,3400000,168898
André Almeida,2019,3000000,194022
João Pedro,2019,400000,199254
Alexandre Guedes,2019,800000,238830
Rafa Soares,2019,1600000,218936
André Pereira,2019,700000,241720
Gabrielzinho,2019,500000,240131
Marcão,2019,150000,234426
Marcão,2019,150000,234426
Tòfol Montiel,2019,400000,252922
Ricardo Ferreira,2019,300000,210862
Danny Henriques,2019,300000,255524
Jonatan Lucca,2019,700000,210365
André Sousa,2019,300000,205598
Rúben Ribeiro,2019,100000,182632
Nuno Santos,2019,1500000,227890
Gabrielzinho,2019,500000,240131
João Pedro,2019,700000,199254
Bruno Wilson,2019,1000000,236924
João Vigário,2019,400000,229147
Manu Sánchez,2019,200000,252327
João Pedro,2019,700000,199254
Costinha,2019,450000,229473
Rodolfo Cardoso,2019,100000,243610
Pablo,2019,350000,201315
Ricardo Mangas,2019,1500000,240020
Erik,2019,300000,216391
Ricardo Vaz Tê,2019,100000,152718
Bruno Costa,2019,2500000,244960
Beto,2019,6500000,182629
Paulinho,2019,1500000,187961
Zé Gomes,2019,200000,231395
Adriano Castanheira,2019,400000,254896
Marcelo,2019,500000,176676
Ivo Pinto,2019,800000,197860
Rúben Ribeiro,2019,500000,182632
Afonso Sousa,2020,2500000,258698
Miguel Cardoso,2020,1200000,224890
Robinho,2020,200000,136144
Henrique,2020,400000,229686
Rúben Ribeiro,2020,100000,182632
Rúben Ribeiro,2020,100000,182632
André Santos,2020,200000,164299
Ricardo Ferreira,2020,300000,210862
Nuno Coelho,2020,75000,177137
Henrique,2020,400000,229686
Licá,2020,300000,184031
Rúben Ribeiro,2020,100000,182632
Show,2020,1500000,251894
Pedrinho,2020,17000000,137823
Gilberto,2020,3000000,203613
Helton Leite,2020,7000000,213951
Nuno Santos,2020,1500000,227890
Gonçalo Ramos,2020,8000000,256903
Alfa Semedo,2020,1800000,239641
Diogo Gonçalves,2020,8000000,231390
Bruno Varela,2020,3500000,219754
Rúben Dias,2020,75000000,239818
Florentino,2020,10000000,234569
Bruno Varela,2020,3500000,219754
Tomás Tavares,2020,5500000,245278
Nuno Santos,2020,1500000,227890
Jota,2020,3500000,202541
Alfa Semedo,2020,1800000,239641
Dyego Sousa,2020,1500000,224116
Nathan,2020,1000000,222060
Javi García,2020,600000,161754
Ricardo Mangas,2020,1500000,240020
Show,2020,1500000,251894
Nuno Santos,2020,1500000,227890
Tiago Morais,2020,250000,259054
Helton Leite,2020,7000000,213951
Lucas Tagliapietra,2020,300000,227708
João Gonçalves,2020,100000,251995
Mateus,2020,50000,175391
Fabiano,2020,500000,184926
Marlon,2020,3800000,215703
Abel Ruiz,2020,7000000,239250
Guilherme Schettine,2020,1000000,236555
Iuri Medeiros,2020,4000000,212230
Francisco Moura,2020,1000000,251615
Eduardo,2020,400000,163873
Fábio Martins,2020,9000000,224394
Ahmed Hassan,2020,3400000,168898
Wilson Eduardo,2020,1700000,199737
Pedro Amador,2020,800000,256044
Bruno Wilson,2020,1000000,236924
Fábio Martins,2020,9000000,224394
Diogo Viana,2020,300000,188313
Abel Ruiz,2020,7000000,239250
Wallace,2020,2500000,188370
Iván Jaime,2020,1000000,246070
Dani Morer,2020,300000,239247
Diogo Queirós,2020,2500000,234576
Gil Dias,2020,3000000,229453
Bruno Jordão,2020,2500000,240175
Dyego Sousa,2020,1500000,224116
Jhonata Robert,2020,500000,258130
Luís Rocha,2020,50000,212451
Pedro Gonçalves,2020,25000000,240950
Luís Rocha,2020,50000,212451
Fábio Martins,2020,9000000,224394
Diogo Gonçalves,2020,8000000,231390
Roderick Miranda,2020,1500000,193143
Ricardo Ferreira,2020,300000,210862
Djalma,2020,100000,184823
Pedro Henrique,2020,350000,207929
Abner,2020,300000,216755
Alex Pinto,2020,650000,238759
David Sualehe,2020,200000,242480
Luís Rocha,2020,50000,212451
Leandrinho,2020,450000,184009
Daniel Fuzato,2020,800000,244363
Joel Pereira,2020,800000,212710
Rúben Ribeiro,2020,500000,182632
Fernando Fonseca,2020,1500000,238507
Alex Pinto,2020,650000,238759
Bruno,2020,75000,184120
Rúben Macedo,2020,300000,246834
Caio Secco,2020,200000,203239
Milson,2020,300000,256883
João Gamboa,2020,650000,228782
Fabrício Baiano,2020,500000,220087
Marcão,2020,150000,234426
Bebeto,2020,350000,239875
Fabrício Baiano,2020,500000,220087
Marcão,2020,150000,234426
João Gamboa,2020,650000,228782
Lucas Silva,2020,300000,209749
Felipe Pires,2020,800000,226706
Reynaldo,2020,700000,238226
Pedro Amador,2020,800000,256044
Mateus Pasinato,2020,1000000,251503
David Tavares,2020,600000,243650
Nuno Macedo,2020,100000,240135
Nenê,2020,50000,146692
Reynaldo,2020,700000,238226
Luiz Henrique,2020,250000,251934
Gabrielzinho,2020,500000,240131
Nuno Santos,2020,1500000,227890
Mateus Pasinato,2020,1000000,251503
João Vigário,2020,400000,229147
Lucas Kal,2020,500000,234124
João Victor,2020,300000,240046
Kaká,2020,150000,138449
João Vigário,2020,400000,229147
Jordi,2020,1000000,212406
Martín Calderón,2020,300000,258359
Lucas Silva,2020,300000,209749
João Pedro,2020,400000,199254
David Sualehe,2020,200000,242480
Bruno Costa,2020,2500000,244960
Fernando Fonseca,2020,1500000,238507
Pedro Marques,2020,200000,236673
Pedrinho,2020,500000,137823
André Micael,2020,125000,205512
Bruno Santos,2020,700000,226865
Murilo,2020,200000,225696
Evanilson,2020,7500000,256612
Cláudio Ramos,2020,1500000,198513
Felipe Anderson,2020,10000000,201995
João Mário,2020,7000000,212814
Jorge Fernandes,2020,3000000,242359
André Pereira,2020,700000,241720
Diogo Queirós,2020,2500000,234576
Fernando Andrade,2020,1600000,243591
Fábio Silva,2020,25000000,252037
Alex Telles,2020,20000000,212462
Zé Luís,2020,4500000,203757
Danilo Pereira,2020,16000000,200888
Jorge Fernandes,2020,3000000,242359
André Pereira,2020,700000,241720
Diogo Queirós,2020,2500000,234576
Tomás Esteves,2020,3000000,252033
Fernando Andrade,2020,1600000,243591
André Pereira,2020,700000,241720
Aderllan Santos,2020,800000,213374
Ivo Pinto,2020,800000,197860
Pelé,2020,1500000,194020
Gabrielzinho,2020,500000,240131
Costinha,2020,400000,229473
Fábio Coentrão,2020,400000,171688
Murilo,2020,200000,225696
Nuno Santos,2020,6000000,227890
Murilo,2020,200000,225696
Aderllan Santos,2020,800000,213374
Messias,2020,525000,233614
Carlos Júnior,2020,3500000,219686
Jean Patric,2020,300000,258306
Pablo,2020,350000,201315
Ricardinho,2020,275000,224115
Guilherme Schettine,2020,1000000,236555
Pablo,2020,350000,201315
Ricardinho,2020,275000,224115
Carlos Júnior,2020,3500000,219686
Pedro Gonçalves,2020,25000000,240950
Nuno Santos,2020,6000000,227890
João Mário,2020,12000000,212814
Pedro Porro,2020,20000000,243576
Tiago Tomás,2020,6000000,257073
Ivanildo Fernandes,2020,1000000,244963
André Geraldes,2020,700000,221750
Matheus Pereira,2020,15000000,228414
Bruno Gaspar,2020,800000,225402
Wendel,2020,18000000,238359
Matheus Pereira,2020,15000000,228414
Miguel Luís,2020,800000,246309
Pedro Mendes,2020,500000,200677
Eduardo Henrique,2020,1700000,229882
André Geraldes,2020,700000,221750
Bebeto,2020,350000,239875
Salvador Agra,2020,600000,204737
Jaume Grau,2020,800000,246918
Mario González,2020,3000000,235970
João Vigário,2020,400000,229147
Manu Sánchez,2020,200000,252327
João Mendes,2020,150000,244416
João Vigário,2020,400000,229147
Manu Sánchez,2020,200000,252327
Cláudio Ramos,2020,1500000,198513
Philipe Sampaio,2020,600000,224376
Pepelu,2020,2500000,230786
Jorge Fernandes,2020,3000000,242359
Bruno Varela,2020,3500000,219754
Miguel Luís,2020,800000,246309
Sílvio,2020,300000,189530
Pepelu,2020,2500000,230786
Pêpê,2020,3000000,239950
Davidson,2020,3800000,237135
Víctor García,2020,200000,226087
João Pedro,2020,400000,199254
Frederico Venâncio,2020,800000,211107
Pedro Henrique,2020,1700000,207929
Léo Bonatini,2020,600000,220685
Lucas Evangelista,2020,2500000,215559
Rômulo,2020,300000,193839
Júlio César,2020,500000,48717
Lucas Tagliapietra,2020,300000,227708
Leonardo,2020,275000,194135
Leonardo,2020,275000,194135
Bruno Costa,2020,2500000,244960
Rômulo,2020,300000,193839
Júnior Tavares,2020,800000,230654
Robinho,2020,200000,136144
Gedson Fernandes,2020,12500000,234568
Tomás Tavares,2020,5500000,245278
Gedson Fernandes,2020,12500000,234568
Tomás Tavares,2020,5500000,245278
Ferro,2020,5000000,242236
Juninho,2020,300000,112712
Paulinho,2020,13000000,187961
Guilherme Schettine,2020,1000000,236555
Bruno Viana,2020,3500000,234226
Alexandre Guedes,2020,800000,238830
Rúben Vinagre,2020,5000000,235172
Pêpê,2020,3000000,239950
João Neto,2020,300000,252195
Rúben Lameiras,2020,2000000,225363
Dyego Sousa,2020,1500000,224116
Beto,2020,200000,182629
Tomás Tavares,2020,5500000,245278
Licá,2020,300000,184031
Patrick,2020,250000,208114
Ricardo Ferreira,2020,300000,210862
Paulinho,2020,500000,187961
Pedrinho,2020,500000,137823
Pedro Marques,2020,900000,236673
Leandrinho,2020,450000,184009
Daniel Fuzato,2020,800000,244363
Rafael Martins,2020,400000,200984
Luiz Henrique,2020,250000,251934
Luiz Henrique,2020,250000,251934
David Tavares,2020,600000,243650
Dudu,2020,200000,192693
Pedro Mendes,2020,500000,200677
Marcelo Freitas,2020,200000,243745
João Victor,2020,300000,240046
Pedro Rebocho,2020,1500000,234930
Ewerton,2020,1000000,205194
Ewerton,2020,1000000,205194
Diego Lopes,2020,1600000,210016
Matheus Reis,2020,2500000,230625
Thiago,2020,1500000,189509
Paulinho,2020,13000000,187961
Matheus Reis,2020,2500000,230625
Pedro Mendes,2020,500000,200677
Tiago Ilori,2020,1000000,205185
Ivanildo Fernandes,2020,1000000,244963
Pedro Mendes,2020,500000,200677
Bruno Gaspar,2020,800000,225402
Rúben Fonseca,2020,200000,252391
João Mendes,2020,150000,244416
Rúben Lameiras,2020,2000000,225363
Alexandre Guedes,2020,800000,238830
Alexandre Guedes,2020,800000,238830
Ewerton,2020,1000000,205194
Jadson,2020,500000,238860
Rômulo,2020,300000,193839
Jadson,2020,500000,238860
Júlio César,2020,500000,48717
Jadson,2020,500000,238860
Leandro Silva,2021,425000,256125
Eugeni,2021,800000,209695
Antony,2021,100000,255475
Leandro Silva,2021,425000,256125
Luiz Felipe,2021,500000,236355
Pedro Nuno,2021,700000,224538
Christian Marques,2021,100000,256449
Sandro,2021,500000,190782
Robinho,2021,200000,136144
Robinho,2021,200000,136144
Miguel Cardoso,2021,1200000,224890
Gil Dias,2021,3000000,229453
Rodrigo Pinho,2021,2500000,229683
João Mário,2021,12000000,212814
Nuno Santos,2021,1500000,227890
Florentino,2021,10000000,234569
Alfa Semedo,2021,1800000,239641
Jota,2021,3500000,202541
Tomás Tavares,2021,5500000,245278
Ferro,2021,5000000,242236
Gedson Fernandes,2021,12500000,234568
Pedrinho,2021,17000000,137823
Nuno Tavares,2021,7000000,251530
Alfa Semedo,2021,1800000,239641
Florentino,2021,10000000,234569
Tomás Tavares,2021,5500000,245278
Jota,2021,3500000,202541
Chiquinho,2021,6000000,243686
Nuno Santos,2021,1500000,227890
Jardel,2021,300000,168530
Nathan,2021,1000000,222060
Tiago Ilori,2021,1000000,205185
Marcelo Djaló,2021,500000,220191
Filipe Ferreira,2021,600000,215665
Diego Llorente,2021,25000,212602
João Gonçalves,2021,100000,251995
Paulinho,2021,1000000,187961
Ricardo Mangas,2021,1500000,240020
Juninho,2021,300000,112712
Diego Llorente,2021,25000,212602
Show,2021,1500000,251894
Nuno Santos,2021,1500000,227890
Nathan,2021,1000000,222060
Mario González,2021,3000000,235970
Iuri Medeiros,2021,4000000,212230
Paulo Oliveira,2021,4000000,210679
Yan Couto,2021,4000000,259075
Diogo Leite,2021,10000000,234575
Chiquinho,2021,6000000,243686
Guilherme Schettine,2021,1000000,236555
Fábio Martins,2021,9000000,224394
Bruno Wilson,2021,1000000,236924
Ricardo Esgaio,2021,6000000,212213
Fransérgio,2021,5000000,195096
Fábio Martins,2021,9000000,224394
Rui Fonte,2021,2000000,183518
Bruno Wilson,2021,1000000,236924
Guilherme Schettine,2021,1000000,236555
Iuri Medeiros,2021,4000000,212230
Rui Fonte,2021,2000000,183518
Romário Baró,2021,5000000,252038
Patrick William,2021,1200000,252150
Murilo,2021,200000,225696
Nuno Macedo,2021,100000,240135
João Mendes,2021,150000,244416
Bruno Alves,2021,200000,138110
Pedro Brazão,2021,1200000,248572
David Tavares,2021,600000,243650
Pedro Marques,2021,900000,236673
Alex,2021,450000,135460
Marcos Paulo,2021,9000000,186568
Adrián Marín,2021,1200000,224921
Anderson Silva,2021,2000000,146717
Gustavo Assunção,2021,7000000,248386
Alexandre Guedes,2021,800000,238830
João Neto,2021,300000,252195
Diogo Queirós,2021,2500000,234576
Patrick William,2021,1200000,252150
Dani Morer,2021,300000,239247
Bruno Alves,2021,200000,138110
Rúben Vinagre,2021,5000000,235172
Gil Dias,2021,3000000,229453
Bruno Jordão,2021,2500000,240175
Jhonata Robert,2021,500000,258130
Rodrigão,2021,1500000,176761
Ygor Nogueira,2021,700000,225386
Lourency,2021,900000,234376
Paulinho,2021,500000,187961
Joel Pereira,2021,800000,212710
Pedro Marques,2021,900000,236673
Henrique,2021,350000,229686
Ricardinho,2021,900000,224115
Jorge Sáenz,2021,1000000,225106
Rodrigo Pinho,2021,2500000,229683
Charles,2021,400000,164029
Caio Secco,2021,200000,203239
Paulinho,2021,500000,187961
Artur Jorge,2021,1200000,236505
Pedro Nuno,2021,700000,224538
Lucas Silva,2021,300000,209749
Rui Pires,2021,800000,251669
Juan Delgado,2021,1500000,221611
João Vigário,2021,400000,229147
Nuno Santos,2021,1500000,227890
Pedro Marques,2021,200000,236673
Marcelo,2021,500000,176676
Douglas Tanque,2021,2000000,220735
Adriano Castanheira,2021,400000,254896
David Sualehe,2021,200000,242480
Martín Calderón,2021,300000,258359
Bruno Costa,2021,2500000,244960
Pedro Rebocho,2021,1500000,234930
Ewerton,2021,1000000,205194
Carlinhos,2021,800000,209828
Bruno Costa,2021,2500000,244960
Jadson,2021,500000,238860
Bruno Costa,2021,2500000,244960
Jadson,2021,500000,238860
Dener,2021,1000000,205594
Lucas Tagliapietra,2021,300000,227708
Beto,2021,6500000,182629
Henrique,2021,200000,229686
Ricardo Vaz Tê,2021,100000,152718
Ewerton,2021,1000000,205194
Pepê,2021,13000000,245289
Wendell,2021,6500000,216466
Bruno Costa,2021,2500000,244960
Fábio Cardoso,2021,2000000,213917
Ewerton,2021,1000000,205194
Tomás Esteves,2021,3000000,252033
Danilo Pereira,2021,16000000,200888
Fernando Andrade,2021,1600000,243591
Danilo Pereira,2021,16000000,200888
Fernando Andrade,2021,1600000,243591
Ewerton,2021,1000000,205194
Romário Baró,2021,5000000,252038
Diogo Leite,2021,10000000,234575
Tomás Esteves,2021,3000000,252033
Felipe Anderson,2021,10000000,201995
Luiz Phellype,2021,3000000,211461
Ricardinho,2021,275000,224115
Carlos Júnior,2021,3500000,219686
Fábio Cardoso,2021,2000000,213917
João Lucas,2021,250000,245257
Ukra,2021,250000,169941
Ricardo Esgaio,2021,6000000,212213
Pablo Sarabia,2021,25000000,198950
Matheus Reis,2021,2500000,230625
Rúben Vinagre,2021,5000000,235172
João Virgínia,2021,1000000,237704
Pedro Marques,2021,900000,236673
Pedro Mendes,2021,500000,200677
Tiago Ilori,2021,1000000,205185
Ivanildo Fernandes,2021,1000000,244963
Eduardo Henrique,2021,1700000,229882
Nuno Mendes,2021,40000000,164945
Luís Maximiano,2021,6000000,244316
Eduardo Henrique,2021,1700000,229882
Tiago Ilori,2021,1000000,205185
Eduardo Quaresma,2021,5000000,252144
Luiz Phellype,2021,3000000,211461
Ivanildo Fernandes,2021,1000000,244963
Pedro Marques,2021,900000,236673
Pedro Mendes,2021,500000,200677
Matheus Reis,2021,2500000,230625
João Mário,2021,12000000,212814
Eduardo Quaresma,2021,5000000,252144
Manu Hernando,2021,700000,243155
Rúben Fonseca,2021,200000,252391
João Mendes,2021,150000,244416
Filipe Ferreira,2021,600000,215665
João Mendes,2021,150000,244416
Jaume Grau,2021,800000,246918
Mario González,2021,3000000,235970
Alfa Semedo,2021,1800000,239641
Tiago Silva,2021,1500000,212474
Rafa Soares,2021,1600000,218936
Pedro Henrique,2021,1700000,207929
Frederico Venâncio,2021,800000,211107
Frederico Venâncio,2021,800000,211107
Miguel Luís,2021,800000,246309
Pedro Henrique,2021,1700000,207929
Pepelu,2021,2500000,230786
Ivanildo Fernandes,2021,1000000,244963
Bruno Wilson,2021,1000000,236924
Charles,2021,400000,164029
Guilherme Schettine,2021,1000000,236555
Marcelo,2021,125000,176676
Marcelo Djaló,2021,500000,220191
Bruno Viana,2021,3500000,234226
Luiz Henrique,2021,250000,251934
Júlio César,2021,500000,48717
Rômulo,2021,300000,193839
Jadson,2021,500000,238860
Bruno Gaspar,2021,800000,225402
Wellington,2009,450000,184845
Cássio,2009,2000000,165769
Cássio,2009,2000000,165769
Diogo Viana,2009,300000,188313
Jonathas,2009,900000,189169
Ari,2009,400000,168444
Josué,2010,1000000,199739
Enric Vallès,2010,200000,189895
